siret,codePostalEtablissement,libelleCommuneEtablissement,longitude,latitude,denominationUniteLegale,categorieJuridiqueUniteLegale
43473393700016,20238,MORSIGLIA,9.373539,42.935687,CAP MULTI SERVICE,5499
43473501500019,20213,SAN GAVINO D'AMPUGNANI,9.427492,42.415704,SCHIAPPA ET FILS,5499
43474951100029,20260,LUMIO,8.825525,42.579994,R. FEELING,5499
43480890300067,20620,BIGUGLIA,9.438978,42.627566,NET SERVICES,5710
43485985600032,20253,PATRIMONIO,9.350652,42.698778,LA PALMA,5499
43486643000011,20233,SISCO,9.483574,42.807541,AU PANIER DU CAP,5499
43487548000023,20620,BIGUGLIA,9.443293,42.599408,INGENIUM,5499
43489456400013,20200,BASTIA,9.447885,42.696397,SPIC,5499
43489456400021,20200,BASTIA,9.453326,42.70384,SPIC,5499
43489456400047,20217,CANARI,9.319565,42.844149,SPIC,5499
43489569400033,20290,BORGO,9.431672,42.560119,CLARENCE,5499
43489753400013,20240,GHISONACCIA,9.402055,42.016723,U FARNIENTE,5499
43489753400021,20227,GHISONI,9.27097,42.098807,U FARNIENTE,5499
43493005300013,20230,SAN-NICOLAO,9.5521399,42.2247104,DOMAINE DE RIVA BELLA,5710
43495767600019,20217,SAINT-FLORENT,9.300082,42.680935,LA CREPERIE DU PORT,5499
43501654800024,20200,BASTIA,9.449499,42.695847,LE JEAN BART,5499
43501654800032,20200,BASTIA,9.451308,42.696387,LE JEAN BART,5499
43508926300014,20200,BASTIA,9.430453,42.694597,BOULANGERIE GHISONI,5710
43508926300022,20200,BASTIA,9.449922,42.701909,BOULANGERIE GHISONI,5710
43508926300030,20200,BASTIA,9.440194,42.695081,BOULANGERIE GHISONI,5710
43508926300055,20620,BIGUGLIA,9.432965,42.623193,BOULANGERIE GHISONI,5710
43508926300063,20600,BASTIA,9.441017,42.679206,BOULANGERIE GHISONI,5710
43508926300089,20600,BASTIA,9.44123,42.662851,BOULANGERIE GHISONI,5710
43508966900012,20200,BASTIA,9.451511,42.693224,"SARL D'EXPLOITATION DES ""ETS CHEZ VINCENT""",5499
43510078900039,20270,AGHIONE,9.418753,42.105585,SCI WAPI,5499
43510264500049,20200,BASTIA,9.449826,42.699977,SOC BISCUITERIE INSULAIRE,5499
43510644800028,20215,VESCOVATO,9.473997,42.515737,L'EMPREINTE DU VIN,5710
43517316600024,20220,CORBARA,8.891019,42.609259,TECHNI BAT,5499
43517685400022,20243,PRUNELLI-DI-FIUMORBO,9.34458,42.026402,SICOM,5499
43517861100016,20270,ALERIA,9.495993,42.1061,CORSE TV,5499
43520844200010,20230,LINGUIZZETTA,9.555889,42.199911,BLEU MARINE,5499
43520852500012,20250,RIVENTOSA,9.210947,42.252451,RIVENTOSA BATIMENT,5710
43528507700838,20230,LINGUIZZETTA,9.5102,42.217698,GOELIA GESTION,5710
43531261600038,20213,PENTA-DI-CASINCA,9.505674,42.451789,PEINTURES SELECT,5499
43531610400023,20200,BASTIA,9.45539,42.708231,CEGI,5710
43535515100018,20290,BORGO,9.42927,42.559499,COM 3,5499
43537661100016,20200,SANTA-MARIA-DI-LOTA,9.442858,42.744671,CAP DIFFUSION,5499
43751149600014,20240,GHISONACCIA,9.432016,42.004688,VIGNALE SERVICES,5499
43751485400011,20220,AREGNO,8.882059,42.584858,STANTARE,5499
43752236000019,20218,CASTINETA,9.273215,42.428218,FOSSATU,5499
43753136100024,20200,SANTA-MARIA-DI-LOTA,9.439554,42.745563,MECA CAP,5499
43753212000015,20600,FURIANI,9.429321,42.638901,COLLINES ALIMENTATION,5710
43758290100025,20246,PIEVE,2.2950702,48.9311749,CAP MARITIME SERVICES,5499
43762065100012,20200,BASTIA,9.448955,42.696648,M.E.A MENUISERIE EBENISTERIE ARTISANALE,5499
43763577400023,20217,SAINT-FLORENT,9.28444,42.687395,LE PANORAMIC,5499
43764605200013,20200,BASTIA,9.448974,42.699735,JOUR ET NUIT,5499
43765156500016,20222,BRANDO,9.473356,42.775045,SOCIETE A PIAZZETTA,5499
43765182100021,20620,BIGUGLIA,-1.2509239,46.893042,AU BOEUF DE TRADITION,5499
43766927800016,20290,LUCCIANA,9.465413,42.542081,LES JARDINS DE LA MADRAGUE,5499
43775840200014,20290,LUCCIANA,9.443559,42.549512,MICRO ISLAND,5710
43775904600034,20600,BASTIA,9.444226,42.675249,INFOPAIE,5499
43775973100015,20240,GHISONACCIA,9.432016,42.004688,VIGNALE CONSTRUCTION,5499
43780779501374,20290,LUCCIANA,9.449556,42.532565,AUTO BILAN FRANCE,5710
43784298200062,20200,SAN-MARTINO-DI-LOTA,9.454639,42.72149,ALLO PLOMB SERVICES,5499
43793736000034,20233,SISCO,9.483574,42.807541,DOLLFIN CENTRE ECOLE PLONGEE SARL,5499
43793807900013,20253,FARINOLE,9.360891,42.728342,RESIDENCE TOURISME ARINELLA,5499
43794801100014,20600,FURIANI,9.413422,42.658441,MULTARI FRERES,5499
43794801100022,20217,SAINT-FLORENT,9.308752,42.684919,MULTARI FRERES,5499
43795473800039,20253,BARBAGGIO,9.376385,42.690627,SOCIETE A RESPONSABILITE LIMITEE LA LOUVET,5499
43807025200038,20620,BIGUGLIA,9.436275,42.63324,BBA EXPERTISE CORSE,5499
43807574900038,20226,SPELONCATO,8.98055,42.562167,PIETRA ROSSA,5499
43810495200017,20250,CORTE,9.15249,42.31309,STATION SERVICE DE L'ORTA,5499
43810878900019,20260,CALVI,8.75758,42.557808,A PETRA,5499
43816242200010,20290,BORGO,9.446039,42.593094,A CAMPINCA,5499
43816242200028,20222,BRANDO,9.467078,42.763423,A CAMPINCA,5499
43820606200012,20213,PENTA-DI-CASINCA,9.497218,42.454852,AU PALAIS DES VIANDES,5499
43826992000015,20218,PIEDIGRIGGIO,-1.7420196,47.3489459,SARL S.T.P,5499
43834389900011,20270,ALERIA,9.50932,42.11838,SCI MIRION,5499
43835040700013,20220,L'ILE ROUSSE,8.938146,42.635729,VEULIAH,5499
43838028900027,20213,PENTA DI CASINCA,9.505674,42.451789,PAINT BALL POWER,5499
43839845500016,20200,BASTIA,9.439113,42.665886,CORSE LOISIRS COMMUNICATION,5499
43839845500024,20214,CALENZANA,8.849905,42.512829,CORSE LOISIRS COMMUNICATION,5499
43840004600019,20217,OGLIASTRO,9.333767,42.808002,BAR RESTAURANT MORGANTI,5499
43848436200035,20200,BASTIA,9.426517,42.665784,L.N.G. INFORMATIQUE,5499
43853384600012,20200,VILLE-DI-PIETRABUGNO,9.453649,42.709579,BASTIA FOURRIERE AUTOMOBILE,5499
43854774700032,20220,L'ILE-ROUSSE,8.933247,42.632891,BOIS ETUDES HULIN,5710
43862479300016,20270,ALERIA,9.495993,42.1061,SUD 2 F,5499
43864286000011,20270,AGHIONE,9.410513,42.105402,STELLA MARINA,5499
43864286000052,20240,GHISONACCIA,9.408654,42.019512,STELLA MARINA,5499
43867652000010,20240,GHISONACCIA,9.432016,42.004688,C M C SERVICES,5499
43868409400032,20200,BASTIA,9.448992,42.697612,YASO,5499
43871907200011,20600,FURIANI,9.424789,42.659247,SAN PANCRAZIU,5710
43871907200029,20600,FURIANI,9.429992,42.639896,SAN PANCRAZIU,5710
43872607700011,20229,RAPAGGIO,9.384057,42.375185,SOC CASANOVA,5499
43880194600023,20260,LUMIO,8.834066,42.578478,DEDA,5499
43884161100033,20221,SANTA-MARIA-POGGIO,1.2279812,49.230352,INVESTISSEMENT PROMOTION GESTION,5499
43886683200043,20290,LUCCIANA,9.434922,42.517442,NUAGES INVEST.,5499
43894528900017,20245,GALERIA,8.635371,42.400331,A LUCERNA,5499
43897531000022,20221,SANTA-MARIA-POGGIO,9.508193,42.350367,CASABRASIL BIOTECH SANCHES,5499
43897563300035,20256,CORBARA,8.911394,42.621664,EMMANUELLI CONCEPT MENUISERIE ALU,5710
43902272400017,20240,GHISONACCIA,9.422958,42.043757,J.H LUCIANI,5499
43903334100025,20600,FURIANI,9.426735,42.657457,CORSICA HOTELS & RESORTS,5499
43913404000021,20240,GHISONACCIA,9.422958,42.043757,COMEBAT,5499
43918369000015,20222,BRANDO,9.461039,42.763314,DOMO CAP,5499
43918369000049,20620,BIGUGLIA,9.428275,42.606533,DOMO CAP,5499
43921501300012,20225,CATERI,8.890823,42.571471,U SAN DUME,5499
43929006500010,20200,BASTIA,9.44335,42.696131,ANCORA,5499
43931320600013,20233,PIETRACORBARA,9.429967,42.846679,SARL AGENCE CORSE QUALITE,5499
43931320600021,20200,BASTIA,9.441277,42.669587,SARL AGENCE CORSE QUALITE,5499
43931540900011,20290,BORGO,9.439714,42.581373,MARE E MONTE,5499
43932769300032,20200,BASTIA,9.445914,42.704833,CF,5499
43933620700014,20200,BASTIA,9.431626,42.688567,LOU KAM,5499
43933661100017,20222,BRANDO,9.473356,42.775045,NORD ELEC,5499
43935877100012,20250,CORTE,9.150681,42.304126,LUNA MARIA,5499
43941020000034,20220,L'ILE-ROUSSE,8.936849,42.629888,V.O.I,5710
43941568800035,20290,LUCCIANA,9.453876,42.55039,BRANDIZI IMMOBILIER,5710
43941568800043,20200,BASTIA,9.449481,42.702308,BRANDIZI IMMOBILIER,5710
43941581100033,20290,BORGO,9.422864,42.553772,DJETCAR SARL,5499
43941651200010,20290,LUCCIANA,9.443559,42.549512,INFORMATIQUE SERVICES ENTREPRISES,5499
43942661000010,20200,BASTIA,9.425197,42.686425,KYRN STATION,5499
43944416700027,20220,MONTICELLO,8.9465,42.618679,M.C.FLEURS,5499
43944822600050,20217,OGLIASTRO,9.336208,42.809097,STELLA CORSA,5710
43952831600060,20220,L'ILE ROUSSE,8.937992,42.633063,BALBI AUDITION SERVICE,5710
43952831600086,20213,PENTA-DI-CASINCA,9.497218,42.454852,BALBI AUDITION SERVICE,5710
43952831600094,20600,FURIANI,9.437003,42.656514,BALBI AUDITION SERVICE,5710
43952831600102,20250,CORTE,9.150298,42.307532,BALBI AUDITION SERVICE,5710
43952831600110,20260,CALVI,8.754113,42.562639,BALBI AUDITION SERVICE,5710
43952831600128,20217,SAINT-FLORENT,9.306423,42.683347,BALBI AUDITION SERVICE,5710
43952855500014,20200,SANTA-MARIA-DI-LOTA,9.44778,42.748067,CARROSSERIE DU THEATRE,5499
43957552300022,20600,BASTIA,9.438664,42.668358,ROSSI FRERES PEINTURES,5499
43964179600016,20218,MOROSAGLIA,9.205972,42.465531,CORSICA PILES,5499
43971083100017,20240,GHISONACCIA,9.389104,42.029817,SARL CAVONE,5499
43973281900024,20200,VILLE-DI-PIETRABUGNO,9.445576,42.709771,AG TRANSPORTS,5499
43981158900019,20221,CERVIONE,9.522051,42.321477,COSTA VERDE NATURA,5499
43986027100022,20270,TALLONE,9.460649,42.206143,EURL GANDOIN,5499
43987156700012,20215,VESCOVATO,9.438248,42.492805,C.T.E.L. CORSE TRAVAUX ENVIR LOGISTIQUE,5499
43987213600023,20200,BASTIA,9.425197,42.686425,SAV PC,5710
43987213600049,20200,BASTIA,9.425197,42.686425,SAV PC,5710
43995616000030,20247,ROGLIANO,9.426079,42.972252,TECHN ENERGIES NOUVE ENVIRON TENESA,5710
43995616000048,20275,ERSA,9.382954,42.987013,TECHN ENERGIES NOUVE ENVIRON TENESA,5710
43995616000063,20228,LURI,9.471958,42.887963,TECHN ENERGIES NOUVE ENVIRON TENESA,5710
43996342200019,20215,VESCOVATO,9.473997,42.515737,SARL LUCIANI,5499
43996409900014,20620,BIGUGLIA,9.437927,42.610603,SARL FROID CORSE ASSISTANCE,5499
43999858400031,20200,SAN-MARTINO-DI-LOTA,9.461379,42.734556,ANDRE FINANCE INVESTISSEMENT,5710
44005586101542,20230,LINGUIZZETTA,9.2771859,41.5869211,SPIE BUILDING SOLUTIONS,5710
44006072100022,20232,OLETTA,9.328106,42.65553,NOMAD TREKS,5499
44013745300013,20600,FURIANI,9.417183,42.652366,G P A DISTRIBUTION,5710
44024093500039,20260,CALVI,8.759589,42.545619,MONTAGE BURO CONCEPT,5499
44024093500047,20214,CALENZANA,8.86747,42.511195,MONTAGE BURO CONCEPT,5499
44028375208708,20290,BORGO,9.43713,42.549468,CSF,5710
44029720800025,20200,BASTIA,9.442402,42.698593,SARL EURO MACONNERIE GENERALE,5499
44029846100037,20290,BORGO,9.434462,42.589574,AVENELINK,5499
44029862800023,20235,CASTELLO-DI-ROSTINO,9.280998,42.48547,DUCHESSE CORSE NATURE,5499
44029871900012,20290,LUCCIANA,9.43849,42.519702,TERRABAT,5499
44033846500014,20250,CORTE,9.15144,42.308544,SOCOTIM,5499
44034126100020,20600,FURIANI,9.417183,42.652366,KEY EST,5710
44034165900025,20600,FURIANI,5.770076,43.1424526,BLUE SPORT,5710
44034238400011,20240,GHISONACCIA,9.407221,42.020985,VILLAS SOPHIE,5499
44034321800010,20200,BASTIA,9.44956,42.700926,OGGI,5710
44038262000019,20217,CANARI,9.331173,42.845335,AU BON CLOCHER,5499
44038695100014,20290,BORGO,9.434462,42.589574,SO CO TRA B T P,5499
44039017700010,20217,OGLIASTRO,9.336278,42.809369,SARL DOMAINE DE STAZZONA,5499
44040098400017,20238,MORSIGLIA,9.364419,42.945338,COVIPA,5499
44041670900010,20260,CALVI,8.757103,42.566679,L'ESPACE BEAUTE PARFUMERIE MARIE FRANCE,5499
44041800200042,20220,MONTICELLO,8.951653,42.622983,JM INSTALLATION,5499
44043284700026,20290,BORGO,9.441483,42.559597,VD CONSTRUCTIONS,5499
44043665700017,20217,CANARI,9.345366,42.843076,SARL ANGIUS,5499
44043665700025,20217,CANARI,9.33718,42.84693,SARL ANGIUS,5499
44043987500012,20290,BORGO,9.425544,42.554056,KALLISTE PROJECTION,5499
44044714200017,20290,BORGO,9.439714,42.581373,RAZIGNANI CONSTRUCTIONS,5499
44045134200016,20290,BORGO,9.439212,42.588609,AVENIR AUTOMOBILES,5499
44045711700016,20290,BORGO,9.494371,42.5996,LA GENERALE DE LOCATION,5499
44047417900049,20215,VESCOVATO,9.461352,42.504069,DI.VI.NO,5710
44047466600011,20600,FURIANI,9.436218,42.648943,CIE INSULAIRE DE TRAVAUX IMMOBILIERS,5499
44049971300012,20290,LUCCIANA,9.43849,42.519702,SANTA LUCIA,5710
44051087300019,20213,SORBO-OCAGNANO,9.479245,42.485419,SARL COM'CA,5499
44051275400019,20270,TALLONE,9.5212851,42.1574928,AGREGATS BETON CORSE,5499
44051275400027,20250,POGGIO-DI-VENACO,9.20602,42.268739,AGREGATS BETON CORSE,5499
44051321600018,20270,ANTISANTI,9.383491,42.156552,CASTELLU VECCHIU,5710
44051580700012,20290,BORGO,9.445936,42.565066,PRO TEH. ENVIRONNEMENT,5499
44051632600012,20290,BORGO,9.446039,42.593094,SOCIETE DES TRANSPORTS CAPOROSSI,5499
44056875600017,20290,BORGO,9.432644,42.56574,LO CO,5499
44056899600027,20221,CERVIONE,9.540991,42.319695,LOCATOUT,5499
44058395300011,20228,PINO,9.345733,42.904853,CAP CONSEIL,5499
44058561000015,20200,SAN-MARTINO-DI-LOTA,9.456563,42.723515,BAR CYRNOS SARL,5499
44059969400013,20290,LUCCIANA,9.492951,42.544507,FOURNY JARDINS PISCINES,5499
44062194400014,20600,BASTIA,9.443979,42.682121,BALBI SOLEIL,5710
44062194400030,20220,L'ILE ROUSSE,8.937748,42.63297,BALBI SOLEIL,5710
44067216000015,20213,PENTA-DI-CASINCA,9.497218,42.454852,ALIMENTATION BOUCHERIE ARTISANAT ALBA,5499
44070960800010,20220,MONTICELLO,8.961819,42.621851,C P B,5499
44070983000028,20600,FURIANI,9.413422,42.658441,SARL S.I.P,5499
44071010100021,20290,BORGO,9.443628,42.557025,ENTRE GALE DU BATIMENT VENTURA DOMINIQUE,5499
44071010100039,20620,BIGUGLIA,9.443318,42.600146,ENTRE GALE DU BATIMENT VENTURA DOMINIQUE,5499
44071010100047,20213,SORBO OCAGNANO,9.479245,42.485419,ENTRE GALE DU BATIMENT VENTURA DOMINIQUE,5499
44071852600013,20240,GHISONACCIA,9.422958,42.043757,RPMALIS,5499
44078143300014,20260,LUMIO,8.825525,42.579994,ALBERTINI ESPACES VERTS & RENOVATION,5499
44078143300022,20260,CALVI,8.802883,42.53737,ALBERTINI ESPACES VERTS & RENOVATION,5499
44078356100010,20240,GHISONACCIA,9.422958,42.043757,MENUISERIE STOYANOVITCH,5499
44078397500012,20290,LUCCIANA,9.449404,42.550374,EURO STORES,5710
44078419700012,20228,PINO,1.0920734,48.2000574,LES CASTORS DU BOIS,5499
44082432400030,20200,BASTIA,9.448592,42.698627,P ET C,5710
44082432400048,20250,SANTA-LUCIA-DI-MERCURIO,9.22055,42.318004,P ET C,5710
44085858700015,20200,BASTIA,9.44319,42.703313,CABINET BLASINI,5499
44088204100013,20200,BASTIA,9.449763,42.7015,P M D P,5499
44088204100021,20200,BASTIA,9.45039,42.701537,P M D P,5499
44088204100039,20200,BASTIA,9.449668,42.701157,P M D P,5499
44088382500018,20217,SAINT FLORENT,9.315352,42.679526,AUBERGE LE MONTANA,5710
44097168700015,20220,L'ILE ROUSSE,8.933938,42.631821,CARUCHETTU SARL,5499
44099793000019,20220,L'ILE ROUSSE,8.933938,42.631821,MOVIE'STORES,5499
44099890400013,20220,L'ILE ROUSSE,8.933938,42.631821,SOCOTRONICS,5499
44101750600011,20290,LUCCIANA,9.43849,42.519702,SANT'ANDREA,5499
44104991300011,20200,BASTIA,9.445914,42.704833,KALLISTE POINT COM,5499
44104991300037,20200,BASTIA,9.451029,42.703533,KALLISTE POINT COM,5499
44110634100015,20218,MOLTIFAO,9.123383,42.474354,CORSE EURO RECYCLAGE,5499
44123044800017,20200,BASTIA,9.442108,42.692282,LE VILLAGE,5710
44123044800025,20600,FURIANI,9.417183,42.652366,LE VILLAGE,5710
44136384300026,20200,BASTIA,9.450411,42.701693,J.P.,5499
44136384300034,20222,BRANDO,9.460252,42.778575,J.P.,5499
44151662200012,20290,BORGO,9.424854,42.580868,U BOSCU D'ORTALE,5499
44155745100016,20220,L'ILE-ROUSSE,8.941661,42.632473,CYBER ONE CAFE,5499
44158323400063,20200,BASTIA,9.444062,42.703322,ANTHEA RH CONSEILS,5499
44159305000038,20290,BORGO,9.434462,42.589574,3 P MENUISERIE SARL,5499
44159782000014,20260,CALVI,8.756647,42.566367,CALVI-CLEAN-TOURS,5499
44168472700049,20620,BIGUGLIA,9.43197,42.637389,BUREAU D'ETUDES TECHNIQUES ALBERTINI,5499
44168757100014,20213,PENTA-DI-CASINCA,9.499782,42.446727,SARL ABSOLUMODE,5499
44168757100022,20230,SAN-GIULIANO,9.545602,42.257233,SARL ABSOLUMODE,5499
44170803900066,20240,SOLARO,9.388958,41.904013,AMBULANCES KALLISTE,5499
44170803900074,20240,GHISONACCIA,9.395956,42.030167,AMBULANCES KALLISTE,5499
44176951000039,20260,CALVI,1.2279812,49.230352,LE LIDO,5499
44184685400012,20217,SAINT-FLORENT,9.321325,42.6935,OLZO MARE,5710
44184685400020,20217,SAINT-FLORENT,9.321325,42.6935,OLZO MARE,5710
44191685500048,20230,CANALE-DI-VERDE,9.510535,42.255244,BARCAGHJA,5499
44203942600030,20260,CALVI,8.790034,42.531251,BETON SCIAGE,5710
44204244600025,20200,BASTIA,9.449855,42.708902,SOCIETE IMMOBILIERE DU FANGO,5499
44211931900022,20290,BORGO,9.487081,42.607306,BASSANESE BATIMENT,5499
44212184400017,20220,MONTICELLO,8.958114,42.632907,SERVICES ET INSTALLATIONS AERAULIQUES,5499
44212184400033,20226,SPELONCATO,8.966695,42.59957,SERVICES ET INSTALLATIONS AERAULIQUES,5499
44212572000015,20226,BELGODERE,9.009379,42.618961,L'OISEAU BLEU,5499
44213109000015,20231,VENACO,9.174383,42.235542,A.S.M. HOTELLERIE,5710
44213109000023,20231,VENACO,-1.754198,48.549996,A.S.M. HOTELLERIE,5710
